"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","id","is_pinned","is_quote_tweet","is_retweet","is_truncated","media/0/media_url","media/0/type","media/0/video_url","media/1/media_url","media/1/type","original_tweet/#sort_index","original_tweet/conversation_id","original_tweet/created_at","original_tweet/favorite_count","original_tweet/full_text","original_tweet/hashtags/0","original_tweet/hashtags/1","original_tweet/id","original_tweet/is_quote_tweet","original_tweet/is_retweet","original_tweet/media/0/media_url","original_tweet/media/0/type","original_tweet/quote_count","original_tweet/reply_count","original_tweet/retweet_count","original_tweet/url","original_tweet/urls/0/display_url","original_tweet/urls/0/expanded_url","original_tweet/urls/0/url","original_tweet/user/created_at","original_tweet/user/default_profile_image","original_tweet/user/description","original_tweet/user/fast_followers_count","original_tweet/user/favourites_count","original_tweet/user/followers_count","original_tweet/user/friends_count","original_tweet/user/has_custom_timelines","original_tweet/user/id_str","original_tweet/user/is_translator","original_tweet/user/listed_count","original_tweet/user/location","original_tweet/user/media_count","original_tweet/user/name","original_tweet/user/normal_followers_count","original_tweet/user/possibly_sensitive","original_tweet/user/profile_banner_url","original_tweet/user/profile_image_url_https","original_tweet/user/screen_name","original_tweet/user/statuses_count","original_tweet/user/translator_type","original_tweet/user/url","original_tweet/user/verified","original_tweet/user/verified_type","original_tweet/user_mentions/0/id_str","original_tweet/user_mentions/0/name","original_tweet/user_mentions/0/profile","original_tweet/user_mentions/0/screen_name","original_tweet/user_mentions/1/id_str","original_tweet/user_mentions/1/name","original_tweet/user_mentions/1/profile","original_tweet/user_mentions/1/screen_name","quote_count","reply_count","retweet_count","startUrl","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","user/created_at","user/default_profile_image","user/description","user/fast_followers_count","user/favourites_count","user/followers_count","user/friends_count","user/has_custom_timelines","user/id_str","user/is_translator","user/listed_count","user/location","user/media_count","user/name","user/normal_followers_count","user/possibly_sensitive","user/profile_banner_url","user/profile_image_url_https","user/screen_name","user/statuses_count","user/translator_type","user/url","user/verified","user/verified_type","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/profile","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/profile","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/profile","user_mentions/2/screen_name","view_count"
"1785345869954318403","2024-04-30T16:30:00.000Z","215","We’re helping shape the future of newsrooms. 📰

Learn how we’re collaborating with news organizations to launch programs that are supporting the next generation of reporters with the skills to efficiently and responsibly use AI. https://t.co/cgXCb3PW43",,,"1785345869954318403","false","false","false","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","24","42","https://twitter.com/Microsoft/with_replies","https://twitter.com/Microsoft/status/1785345869954318403","msft.it/6017chLht","https://msft.it/6017chLht","https://t.co/cgXCb3PW43","2009-09-14T22:35:42.000Z","false","We're on a mission to empower every person and every organization on the planet to achieve more. Support: @MicrosoftHelps","0","14759","13862187","2410","true","74286565","false","27491","Redmond, WA","3084","Microsoft","13862187","false","https://pbs.twimg.com/profile_banners/74286565/1681173585","https://pbs.twimg.com/profile_images/1701324249624150016/tcox7Ax3_normal.jpg","Microsoft","30485","regular","https://t.co/02HcOIiBn9","true","Business",,,,,,,,,,,,,"63820"
"1785028783570833772","2024-04-29T19:30:00.000Z","306","Getting the most out of Microsoft Copilot really is as simple as ASKing.  

Discover three basic tips you should know to craft your next AI prompt: https://t.co/Via6XP931y",,,"1785028783570833772","false","false","false","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","22","60","https://twitter.com/Microsoft/with_replies","https://twitter.com/Microsoft/status/1785028783570833772","msft.it/6014Y3GHa","https://msft.it/6014Y3GHa","https://t.co/Via6XP931y","2009-09-14T22:35:42.000Z","false","We're on a mission to empower every person and every organization on the planet to achieve more. Support: @MicrosoftHelps","0","14759","13862187","2410","true","74286565","false","27491","Redmond, WA","3084","Microsoft","13862187","false","https://pbs.twimg.com/profile_banners/74286565/1681173585","https://pbs.twimg.com/profile_images/1701324249624150016/tcox7Ax3_normal.jpg","Microsoft","30485","regular","https://t.co/02HcOIiBn9","true","Business",,,,,,,,,,,,,"115688"
"1783893372576690448","2024-04-26T16:18:17.000Z","0","RT @MSFTnews: The @esteelauderco and @Microsoft are joining forces to reimagine the beauty industry with generative AI. Through a new joint…",,,"1783893372576690448","false","false","true","false",,,,,,"1783851175432917467","1783851175432917467","2024-04-26T13:30:37.000Z","178","The @esteelauderco and @Microsoft are joining forces to reimagine the beauty industry with generative AI. Through a new joint AI Innovation Lab, the two companies will co-develop solutions to enhance consumer experiences and more. Learn more: https://t.co/lqqAca8rZl",,,"1783851175432917467","false","true",,,"3","25","38","https://twitter.com/MSFTnews/status/1783851175432917467","msft.it/6012YK1Ky","https://msft.it/6012YK1Ky","https://t.co/lqqAca8rZl","2009-03-16T18:29:00.000Z","false","News and stories directly from Microsoft.","0","13","841396","1710","false","24741685","false","13753","Redmond, WA","6781","Microsoft News and Stories","841396","false","https://pbs.twimg.com/profile_banners/24741685/1603310290","https://pbs.twimg.com/profile_images/1268189919836397574/df8H8pZF_normal.png","MSFTnews","45249","none","https://t.co/jrDMo7CLaA","false","Business","990991462128111617","The Estée Lauder Companies","https://twitter.com/esteelauderco","esteelauderco","74286565","Microsoft","https://twitter.com/Microsoft","Microsoft","0","0","38","https://twitter.com/Microsoft/with_replies","https://twitter.com/Microsoft/status/1783893372576690448",,,,"2009-09-14T22:35:42.000Z","false","We're on a mission to empower every person and every organization on the planet to achieve more. Support: @MicrosoftHelps","0","14759","13862187","2410","true","74286565","false","27491","Redmond, WA","3084","Microsoft","13862187","false","https://pbs.twimg.com/profile_banners/74286565/1681173585","https://pbs.twimg.com/profile_images/1701324249624150016/tcox7Ax3_normal.jpg","Microsoft","30485","regular","https://t.co/02HcOIiBn9","true","Business","24741685","Microsoft News and Stories","https://twitter.com/MSFTnews","MSFTnews","990991462128111617","The Estée Lauder Companies","https://twitter.com/esteelauderco","esteelauderco","74286565","Microsoft","https://twitter.com/Microsoft","Microsoft","60286"
"1783216848890171902","2024-04-24T19:30:01.000Z","213","Exciting new projects are paving a direct path to meet climate targets. 

Join us in reimagining what technology can do for the planet at https://t.co/c4pesyv1Ik https://t.co/SVyQUjghQB",,,"1783216848890171902","false","false","false","false","https://pbs.twimg.com/media/GL9CRfYXkAAGhrF.png","photo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","44","38","https://twitter.com/Microsoft/with_replies","https://twitter.com/Microsoft/status/1783216848890171902","msft.it/6016YGO1A","https://msft.it/6016YGO1A","https://t.co/c4pesyv1Ik","2009-09-14T22:35:42.000Z","false","We're on a mission to empower every person and every organization on the planet to achieve more. Support: @MicrosoftHelps","0","14759","13862187","2410","true","74286565","false","27491","Redmond, WA","3084","Microsoft","13862187","false","https://pbs.twimg.com/profile_banners/74286565/1681173585","https://pbs.twimg.com/profile_images/1701324249624150016/tcox7Ax3_normal.jpg","Microsoft","30485","regular","https://t.co/02HcOIiBn9","true","Business",,,,,,,,,,,,,"96520"
"1783180017964626137","2024-04-24T17:03:40.000Z","0","RT @MicrosoftLife: In motherhood and in her professional life, Athena, navigates with empathy and resilience rooted in her upbringing and c…",,,"1783180017964626137","false","false","true","false",,,,,,"1783171548565647822","1783171548565647822","2024-04-24T16:30:01.000Z","76","In motherhood and in her professional life, Athena, navigates with empathy and resilience rooted in her upbringing and culture. She shares a deep connection with clients as a working parent.  

Lean in for more: https://t.co/pI6jsP0Vfa 
#InclusionIsInnovation https://t.co/YaJo8CZ1Zx","InclusionIsInnovation",,"1783171548565647822","false","true","https://pbs.twimg.com/media/GL8ZEqVXgAAhhcz.jpg","photo","2","8","15","https://twitter.com/MicrosoftLife/status/1783171548565647822","msft.it/6015YB1jl","https://msft.it/6015YB1jl","https://t.co/pI6jsP0Vfa","2008-04-09T18:52:37.000Z","false","We’re #PeopleOfMicrosoft—representing communities and cultures of the world, coming together to help others achieve more. That's #MicrosoftLife.","0","16231","97271","1559","true","14344319","false","1492","Redmond, WA","2541","Microsoft Life","97271","false","https://pbs.twimg.com/profile_banners/14344319/1662163658","https://pbs.twimg.com/profile_images/1268237607147728896/1CRvsTJ1_normal.png","MicrosoftLife","22242","none","https://t.co/AgSFmunOHp","false","Business",,,,,,,,,"0","0","15","https://twitter.com/Microsoft/with_replies","https://twitter.com/Microsoft/status/1783180017964626137",,,,"2009-09-14T22:35:42.000Z","false","We're on a mission to empower every person and every organization on the planet to achieve more. Support: @MicrosoftHelps","0","14759","13862187","2410","true","74286565","false","27491","Redmond, WA","3084","Microsoft","13862187","false","https://pbs.twimg.com/profile_banners/74286565/1681173585","https://pbs.twimg.com/profile_images/1701324249624150016/tcox7Ax3_normal.jpg","Microsoft","30485","regular","https://t.co/02HcOIiBn9","true","Business","14344319","Microsoft Life","https://twitter.com/MicrosoftLife","MicrosoftLife",,,,,,,,,"52058"
"1783171560427139175","2024-04-24T16:30:04.000Z","234","By combining her passion for social good with AI technology, Rinki Gupta is helping the most vulnerable people living in India’s high-risk climate areas. Learn how: https://t.co/ReTIMHPuiR https://t.co/zTt2KzRImC",,,"1783171560427139175","false","false","false","false","https://pbs.twimg.com/media/GL8ZEuQWsAsA0QG.jpg","photo",,"https://pbs.twimg.com/media/GL8ZFROWsAQ1tw7.jpg","photo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","20","29","https://twitter.com/Microsoft/with_replies","https://twitter.com/Microsoft/status/1783171560427139175","msft.it/6010cNxfq","https://msft.it/6010cNxfq","https://t.co/ReTIMHPuiR","2009-09-14T22:35:42.000Z","false","We're on a mission to empower every person and every organization on the planet to achieve more. Support: @MicrosoftHelps","0","14759","13862187","2410","true","74286565","false","27491","Redmond, WA","3084","Microsoft","13862187","false","https://pbs.twimg.com/profile_banners/74286565/1681173585","https://pbs.twimg.com/profile_images/1701324249624150016/tcox7Ax3_normal.jpg","Microsoft","30485","regular","https://t.co/02HcOIiBn9","true","Business",,,,,,,,,,,,,"88776"
"1782854454707941575","2024-04-23T19:30:00.000Z","372","Studies show that gaming can help foster important life skills like problem solving, team building, and analytical thinking. @Xbox Field Trips is a first-of-its-kind series of audio learning journeys that helps children to develop important soft skills. https://t.co/J9wkwFiJgx",,,"1782854454707941575","false","false","false","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9","45","71","https://twitter.com/Microsoft/with_replies","https://twitter.com/Microsoft/status/1782854454707941575","msft.it/6012YHzxe","https://msft.it/6012YHzxe","https://t.co/J9wkwFiJgx","2009-09-14T22:35:42.000Z","false","We're on a mission to empower every person and every organization on the planet to achieve more. Support: @MicrosoftHelps","0","14759","13862187","2410","true","74286565","false","27491","Redmond, WA","3084","Microsoft","13862187","false","https://pbs.twimg.com/profile_banners/74286565/1681173585","https://pbs.twimg.com/profile_images/1701324249624150016/tcox7Ax3_normal.jpg","Microsoft","30485","regular","https://t.co/02HcOIiBn9","true","Business","24742040","Xbox","https://twitter.com/Xbox","Xbox",,,,,,,,,"98279"
"1782849841678487801","2024-04-23T19:11:40.000Z","0","RT @MSFTnews: Today, @CocaColaCo and @Microsoft announced an expanded partnership, including a $1.1B commitment from Coca-Cola to the Micro…",,,"1782849841678487801","false","false","true","false",,,,,,"1782764286810476835","1782764286810476835","2024-04-23T13:31:42.000Z","1582","Today, @CocaColaCo and @Microsoft announced an expanded partnership, including a $1.1B commitment from Coca-Cola to the Microsoft Cloud and its generative AI capabilities to help “quench their thirst” for innovation. Learn more: https://t.co/ivLc8pYPmn",,,"1782764286810476835","false","true",,,"308","144","250","https://twitter.com/MSFTnews/status/1782764286810476835","msft.it/6019YH1QR","https://msft.it/6019YH1QR","https://t.co/ivLc8pYPmn","2009-03-16T18:29:00.000Z","false","News and stories directly from Microsoft.","0","13","841396","1710","false","24741685","false","13753","Redmond, WA","6781","Microsoft News and Stories","841396","false","https://pbs.twimg.com/profile_banners/24741685/1603310290","https://pbs.twimg.com/profile_images/1268189919836397574/df8H8pZF_normal.png","MSFTnews","45249","none","https://t.co/jrDMo7CLaA","false","Business","23482357","The Coca-Cola Co.","https://twitter.com/CocaColaCo","CocaColaCo","74286565","Microsoft","https://twitter.com/Microsoft","Microsoft","0","0","250","https://twitter.com/Microsoft/with_replies","https://twitter.com/Microsoft/status/1782849841678487801",,,,"2009-09-14T22:35:42.000Z","false","We're on a mission to empower every person and every organization on the planet to achieve more. Support: @MicrosoftHelps","0","14759","13862187","2410","true","74286565","false","27491","Redmond, WA","3084","Microsoft","13862187","false","https://pbs.twimg.com/profile_banners/74286565/1681173585","https://pbs.twimg.com/profile_images/1701324249624150016/tcox7Ax3_normal.jpg","Microsoft","30485","regular","https://t.co/02HcOIiBn9","true","Business","24741685","Microsoft News and Stories","https://twitter.com/MSFTnews","MSFTnews","23482357","The Coca-Cola Co.","https://twitter.com/CocaColaCo","CocaColaCo","74286565","Microsoft","https://twitter.com/Microsoft","Microsoft","1971857"
"1782833201485910070","2024-04-23T18:05:33.000Z","1141","We're excited to announce the launch of Phi-3, a groundbreaking family of small language models that outperform larger models on a range of benchmarks. Learn how these small language models trained on high-quality data are doing more with less: https://t.co/dFfyktuEUL",,,"1782833201485910070","false","false","false","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","67","274","https://twitter.com/Microsoft/with_replies","https://twitter.com/Microsoft/status/1782833201485910070","msft.it/6010YHP32","https://msft.it/6010YHP32","https://t.co/dFfyktuEUL","2009-09-14T22:35:42.000Z","false","We're on a mission to empower every person and every organization on the planet to achieve more. Support: @MicrosoftHelps","0","14759","13862187","2410","true","74286565","false","27491","Redmond, WA","3084","Microsoft","13862187","false","https://pbs.twimg.com/profile_banners/74286565/1681173585","https://pbs.twimg.com/profile_images/1701324249624150016/tcox7Ax3_normal.jpg","Microsoft","30485","regular","https://t.co/02HcOIiBn9","true","Business",,,,,,,,,,,,,"231162"
"1782516423673475337","2024-04-22T21:06:47.000Z","0","RT @MSFTnews: .@Cognizant &amp; Microsoft announce a global partnership to scale #GenAI adoption for enterprise customers. Read how the partner…","GenAI",,"1782516423673475337","false","false","true","false",,,,,,"1782397869934207167","1782397869934207167","2024-04-22T13:15:42.000Z","219",".@Cognizant &amp; Microsoft announce a global partnership to scale #GenAI adoption for enterprise customers. Read how the partnership will leverage #MicrosoftCopilot and digital transformation services to boost cross-industry innovation. https://t.co/62t95Icm5F https://t.co/60brabR6fd","GenAI","MicrosoftCopilot","1782397869934207167","false","true","https://pbs.twimg.com/media/GLxZas6WsAA8fl-.jpg","photo","4","10","44","https://twitter.com/MSFTnews/status/1782397869934207167","msft.it/6014YGEWm","https://msft.it/6014YGEWm","https://t.co/62t95Icm5F","2009-03-16T18:29:00.000Z","false","News and stories directly from Microsoft.","0","13","841396","1710","false","24741685","false","13753","Redmond, WA","6781","Microsoft News and Stories","841396","false","https://pbs.twimg.com/profile_banners/24741685/1603310290","https://pbs.twimg.com/profile_images/1268189919836397574/df8H8pZF_normal.png","MSFTnews","45249","none","https://t.co/jrDMo7CLaA","false","Business","69687111","Cognizant","https://twitter.com/Cognizant","Cognizant",,,,,"0","0","44","https://twitter.com/Microsoft/with_replies","https://twitter.com/Microsoft/status/1782516423673475337",,,,"2009-09-14T22:35:42.000Z","false","We're on a mission to empower every person and every organization on the planet to achieve more. Support: @MicrosoftHelps","0","14759","13862187","2410","true","74286565","false","27491","Redmond, WA","3084","Microsoft","13862187","false","https://pbs.twimg.com/profile_banners/74286565/1681173585","https://pbs.twimg.com/profile_images/1701324249624150016/tcox7Ax3_normal.jpg","Microsoft","30485","regular","https://t.co/02HcOIiBn9","true","Business","24741685","Microsoft News and Stories","https://twitter.com/MSFTnews","MSFTnews","69687111","Cognizant","https://twitter.com/Cognizant","Cognizant",,,,,"63892"
